latitude,longitude,scan,track,acq_date,acq_time,satellite,instrument,confidence,daynight
36.049413,-79.63984,2751,3851,2025-01-07,1553,L8,OLI,M,D
36.615227,-79.574952,2915,1756,2025-01-07,1553,L8,OLI,H,D
36.614957,-79.574957,2915,1757,2025-01-07,1553,L8,OLI,M,D
36.553927,-79.559655,2964,1982,2025-01-07,1553,L8,OLI,H,D
35.531126,-80.392832,502,5790,2025-01-07,1553,L8,OLI,L,D
36.041489,-79.39289,3493,3869,2025-01-07,1553,L8,OLI,H,D
36.041484,-79.392557,3494,3869,2025-01-07,1553,L8,OLI,H,D
35.368515,-79.367049,3612,6356,2025-01-07,1553,L8,OLI,H,D
35.163634,-79.357322,3654,7113,2025-01-07,1553,L8,OLI,M,D
35.30148,-79.350251,3667,6603,2025-01-07,1553,L8,OLI,H,D
35.301746,-79.349916,3668,6602,2025-01-07,1553,L8,OLI,H,D
35.301476,-79.349921,3668,6603,2025-01-07,1553,L8,OLI,H,D
35.299281,-79.347657,3675,6611,2025-01-07,1553,L8,OLI,M,D
35.299011,-79.347662,3675,6612,2025-01-07,1553,L8,OLI,M,D
35.798512,-79.325096,3712,4764,2025-01-07,1553,L8,OLI,L,D
35.798241,-79.325102,3712,4765,2025-01-07,1553,L8,OLI,M,D
35.798237,-79.32477,3713,4765,2025-01-07,1553,L8,OLI,L,D
36.424065,-79.308077,3723,2450,2025-01-07,1553,L8,OLI,M,D
36.423794,-79.308083,3723,2451,2025-01-07,1553,L8,OLI,H,D
36.42379,-79.307748,3724,2451,2025-01-07,1553,L8,OLI,H,D
36.423519,-79.307754,3724,2452,2025-01-07,1553,L8,OLI,H,D
36.423249,-79.30776,3724,2453,2025-01-07,1553,L8,OLI,H,D
36.423514,-79.30742,3725,2452,2025-01-07,1553,L8,OLI,H,D
36.423244,-79.307425,3725,2453,2025-01-07,1553,L8,OLI,H,D
35.551691,-79.182975,4157,5669,2025-01-07,1553,L8,OLI,M,D
36.12261,-79.166239,4168,3557,2025-01-07,1553,L8,OLI,M,D
36.465985,-79.127382,4260,2285,2025-01-07,1553,L8,OLI,M,D
36.465715,-79.127388,4260,2286,2025-01-07,1553,L8,OLI,M,D
35.441702,-79.118031,4361,6072,2025-01-07,1553,L8,OLI,M,D
35.441432,-79.118037,4361,6073,2025-01-07,1553,L8,OLI,H,D
35.441161,-79.118043,4361,6074,2025-01-07,1553,L8,OLI,H,D
35.441967,-79.117694,4362,6071,2025-01-07,1553,L8,OLI,M,D
35.441697,-79.1177,4362,6072,2025-01-07,1553,L8,OLI,H,D
35.441426,-79.117707,4362,6073,2025-01-07,1553,L8,OLI,H,D
35.441156,-79.117713,4362,6074,2025-01-07,1553,L8,OLI,H,D
35.441962,-79.117364,4363,6071,2025-01-07,1553,L8,OLI,H,D
35.441692,-79.11737,4363,6072,2025-01-07,1553,L8,OLI,H,D
35.441421,-79.117376,4363,6073,2025-01-07,1553,L8,OLI,H,D
35.636598,-79.043901,4571,5347,2025-01-07,1553,L8,OLI,L,D
35.355583,-79.04278,4595,6386,2025-01-07,1553,L8,OLI,L,D
35.355577,-79.04245,4596,6386,2025-01-07,1553,L8,OLI,H,D
35.924408,-78.934764,4878,4276,2025-01-07,1553,L8,OLI,L,D
35.074441,-78.952796,4889,7420,2025-01-07,1553,L8,OLI,H,D
35.408269,-78.942074,4896,6185,2025-01-07,1553,L8,OLI,H,D
35.679364,-78.932813,4903,5182,2025-01-07,1553,L8,OLI,M,D
35.072242,-78.872252,5134,7423,2025-01-07,1553,L8,OLI,M,D
35.677167,-78.853655,5142,5185,2025-01-07,1553,L8,OLI,H,D
35.676897,-78.853662,5142,5186,2025-01-07,1553,L8,OLI,L,D
35.300617,-78.863319,5143,6578,2025-01-07,1553,L8,OLI,H,D
35.300346,-78.863326,5143,6579,2025-01-07,1553,L8,OLI,H,D
35.899291,-78.844348,5152,4363,2025-01-07,1553,L8,OLI,L,D
36.316532,-78.828902,5164,2819,2025-01-07,1553,L8,OLI,M,D
35.522219,-78.809162,5289,5755,2025-01-07,1553,L8,OLI,H,D
35.522213,-78.808832,5290,5755,2025-01-07,1553,L8,OLI,H,D
35.522207,-78.808501,5291,5755,2025-01-07,1553,L8,OLI,H,D
35.521937,-78.808508,5291,5756,2025-01-07,1553,L8,OLI,M,D
35.522201,-78.80817,5292,5755,2025-01-07,1553,L8,OLI,M,D
35.521931,-78.808178,5292,5756,2025-01-07,1553,L8,OLI,H,D
35.491354,-78.748496,5475,5865,2025-01-07,1553,L8,OLI,M,D
36.800908,-78.690563,5535,1018,2025-01-07,1553,L8,OLI,M,D
36.801172,-78.690219,5536,1017,2025-01-07,1553,L8,OLI,M,D
36.800901,-78.690227,5536,1018,2025-01-07,1553,L8,OLI,H,D
36.800895,-78.689891,5537,1018,2025-01-07,1553,L8,OLI,H,D
36.801969,-78.689523,5538,1014,2025-01-07,1553,L8,OLI,H,D
36.801699,-78.689531,5538,1015,2025-01-07,1553,L8,OLI,M,D
36.801963,-78.689187,5539,1014,2025-01-07,1553,L8,OLI,M,D
35.707602,-78.67247,5686,5060,2025-01-07,1553,L8,OLI,H,D
35.707331,-78.672478,5686,5061,2025-01-07,1553,L8,OLI,H,D
35.707595,-78.672139,5687,5060,2025-01-07,1553,L8,OLI,H,D
35.707325,-78.672147,5687,5061,2025-01-07,1553,L8,OLI,H,D
35.663941,-78.666117,5709,5221,2025-01-07,1553,L8,OLI,H,D
35.940643,-78.655677,5716,4197,2025-01-07,1553,L8,OLI,L,D
35.597633,-78.635597,5807,5464,2025-01-07,1553,L8,OLI,M,D
35.22609,-78.582164,6002,6834,2025-01-07,1553,L8,OLI,H,D
35.22582,-78.582172,6002,6835,2025-01-07,1553,L8,OLI,H,D
35.540517,-78.564818,6026,5670,2025-01-07,1553,L8,OLI,H,D
35.573907,-78.557849,6044,5546,2025-01-07,1553,L8,OLI,H,D
35.573637,-78.557857,6044,5547,2025-01-07,1553,L8,OLI,H,D
35.573901,-78.557518,6045,5546,2025-01-07,1553,L8,OLI,L,D
35.573631,-78.557527,6045,5547,2025-01-07,1553,L8,OLI,M,D
35.532953,-78.538581,6106,5696,2025-01-07,1553,L8,OLI,M,D
35.533216,-78.538242,6107,5695,2025-01-07,1553,L8,OLI,H,D
35.532946,-78.53825,6107,5696,2025-01-07,1553,L8,OLI,H,D
35.807529,-78.517517,6144,4679,2025-01-07,1553,L8,OLI,M,D
37.27289,-79.999135,475,4650,2025-01-07,1553,L8,OLI,M,D
37.273698,-79.998786,476,4647,2025-01-07,1553,L8,OLI,H,D
37.273428,-79.998789,476,4648,2025-01-07,1553,L8,OLI,H,D
37.273965,-79.998444,477,4646,2025-01-07,1553,L8,OLI,H,D
37.273695,-79.998447,477,4647,2025-01-07,1553,L8,OLI,H,D
37.273425,-79.998451,477,4648,2025-01-07,1553,L8,OLI,H,D
37.454806,-79.960083,583,3976,2025-01-07,1553,L8,OLI,H,D
37.454535,-79.960087,583,3977,2025-01-07,1553,L8,OLI,H,D
37.474194,-79.755913,1184,3897,2025-01-07,1553,L8,OLI,H,D
37.473923,-79.755918,1184,3898,2025-01-07,1553,L8,OLI,H,D
37.47419,-79.755574,1185,3897,2025-01-07,1553,L8,OLI,H,D
37.47392,-79.755579,1185,3898,2025-01-07,1553,L8,OLI,H,D
38.006005,-79.585697,1656,1923,2025-01-07,1553,L8,OLI,H,D
38.005735,-79.585702,1656,1924,2025-01-07,1553,L8,OLI,H,D
38.005731,-79.58536,1657,1924,2025-01-07,1553,L8,OLI,H,D
38.247841,-79.064738,3162,1001,2025-01-07,1553,L8,OLI,L,D
37.227155,-78.932219,3632,4768,2025-01-07,1553,L8,OLI,H,D
37.226885,-78.932227,3632,4769,2025-01-07,1553,L8,OLI,H,D
38.158954,-78.850361,3795,1316,2025-01-07,1553,L8,OLI,H,D
34.109444,-80.769433,1726,440,2025-01-07,1554,L8,OLI,L,D
34.083823,-80.818605,1575,535,2025-01-07,1554,L8,OLI,H,D
34.083553,-80.81893,1574,536,2025-01-07,1554,L8,OLI,M,D
34.083823,-80.81893,1574,535,2025-01-07,1554,L8,OLI,H,D
32.435393,-80.868892,1428,6627,2025-01-07,1554,L8,OLI,L,D
32.435664,-80.868891,1428,6626,2025-01-07,1554,L8,OLI,M,D
32.435394,-80.869211,1427,6627,2025-01-07,1554,L8,OLI,H,D
32.435664,-80.869211,1427,6626,2025-01-07,1554,L8,OLI,H,D
32.435935,-80.86921,1427,6625,2025-01-07,1554,L8,OLI,H,D
32.435124,-80.86953,1426,6628,2025-01-07,1554,L8,OLI,M,D
32.435394,-80.86953,1426,6627,2025-01-07,1554,L8,OLI,H,D
32.435665,-80.86953,1426,6626,2025-01-07,1554,L8,OLI,H,D
32.435935,-80.869529,1426,6625,2025-01-07,1554,L8,OLI,H,D
32.435394,-80.869849,1425,6627,2025-01-07,1554,L8,OLI,H,D
32.435665,-80.869849,1425,6626,2025-01-07,1554,L8,OLI,H,D
32.435936,-80.869848,1425,6625,2025-01-07,1554,L8,OLI,M,D
33.464549,-80.881892,1383,2824,2025-01-07,1554,L8,OLI,H,D
33.757645,-80.973167,1100,1741,2025-01-07,1554,L8,OLI,L,D
33.757916,-80.973167,1100,1740,2025-01-07,1554,L8,OLI,M,D
33.757645,-80.973491,1099,1741,2025-01-07,1554,L8,OLI,H,D
33.757916,-80.973491,1099,1740,2025-01-07,1554,L8,OLI,H,D
33.089013,-80.999089,1020,4212,2025-01-07,1554,L8,OLI,H,D
33.089284,-80.999089,1020,4211,2025-01-07,1554,L8,OLI,H,D
33.089013,-80.999411,1019,4212,2025-01-07,1554,L8,OLI,H,D
33.089284,-80.999411,1019,4211,2025-01-07,1554,L8,OLI,H,D
32.872469,-81.116782,653,5012,2025-01-07,1554,L8,OLI,H,D
32.504753,-81.256509,214,6370,2025-01-07,1554,L8,OLI,M,D
32.506279,-81.300907,75,6364,2025-01-07,1554,L8,OLI,L,D
32.506549,-81.300907,75,6363,2025-01-07,1554,L8,OLI,H,D
33.904558,-80.032424,3999,1184,2025-01-07,1554,L8,OLI,L,D
33.905097,-80.032093,4000,1182,2025-01-07,1554,L8,OLI,H,D
33.340582,-79.525834,5590,3250,2025-01-07,1554,L8,OLI,M,D
33.340852,-79.525829,5590,3249,2025-01-07,1554,L8,OLI,H,D
33.333034,-79.528217,5583,3278,2025-01-07,1554,L8,OLI,H,D
33.333305,-79.528212,5583,3277,2025-01-07,1554,L8,OLI,H,D
33.333046,-79.529184,5580,3278,2025-01-07,1554,L8,OLI,M,D
33.33305,-79.529506,5579,3278,2025-01-07,1554,L8,OLI,H,D
33.33332,-79.529501,5579,3277,2025-01-07,1554,L8,OLI,M,D
33.340628,-79.529701,5578,3250,2025-01-07,1554,L8,OLI,M,D
33.340898,-79.529696,5578,3249,2025-01-07,1554,L8,OLI,H,D
33.341169,-79.529692,5578,3248,2025-01-07,1554,L8,OLI,H,D
33.823522,-80.01486,4056,1483,2025-01-07,1554,L8,OLI,H,D
33.340921,-79.53163,5572,3249,2025-01-07,1554,L8,OLI,M,D
33.341191,-79.531626,5572,3248,2025-01-07,1554,L8,OLI,H,D
33.341462,-79.531621,5572,3247,2025-01-07,1554,L8,OLI,H,D
33.342003,-79.531612,5572,3245,2025-01-07,1554,L8,OLI,H,D
33.342274,-79.531607,5572,3244,2025-01-07,1554,L8,OLI,H,D
33.341195,-79.531948,5571,3248,2025-01-07,1554,L8,OLI,H,D
33.341466,-79.531943,5571,3247,2025-01-07,1554,L8,OLI,H,D
33.341736,-79.531939,5571,3246,2025-01-07,1554,L8,OLI,M,D
33.342007,-79.531934,5571,3245,2025-01-07,1554,L8,OLI,H,D
33.342277,-79.53193,5571,3244,2025-01-07,1554,L8,OLI,H,D
33.342011,-79.532257,5570,3245,2025-01-07,1554,L8,OLI,H,D
33.342281,-79.532252,5570,3244,2025-01-07,1554,L8,OLI,H,D
33.328535,-79.536673,5557,3295,2025-01-07,1554,L8,OLI,M,D
33.328805,-79.536668,5557,3294,2025-01-07,1554,L8,OLI,M,D
33.904826,-80.032096,4000,1183,2025-01-07,1554,L8,OLI,H,D
33.328538,-79.536995,5556,3295,2025-01-07,1554,L8,OLI,H,D
33.328809,-79.53699,5556,3294,2025-01-07,1554,L8,OLI,M,D
33.329079,-79.536986,5556,3293,2025-01-07,1554,L8,OLI,H,D
33.447877,-79.538867,5544,2854,2025-01-07,1554,L8,OLI,M,D
33.442103,-79.625454,5276,2879,2025-01-07,1554,L8,OLI,M,D
32.46502,-80.768929,1741,6517,2025-01-07,1554,L8,OLI,H,D
32.464749,-80.76893,1741,6518,2025-01-07,1554,L8,OLI,H,D
33.672944,-80.73533,1835,2053,2025-01-07,1554,L8,OLI,L,D
34.136961,-80.729988,1847,338,2025-01-07,1554,L8,OLI,L,D
33.459951,-80.716287,1896,2840,2025-01-07,1554,L8,OLI,L,D
33.45995,-80.715964,1897,2840,2025-01-07,1554,L8,OLI,L,D
33.569691,-80.668736,2042,2434,2025-01-07,1554,L8,OLI,H,D
33.569421,-80.668737,2042,2435,2025-01-07,1554,L8,OLI,H,D
32.790573,-80.648266,2115,5313,2025-01-07,1554,L8,OLI,H,D
32.790303,-80.648267,2115,5314,2025-01-07,1554,L8,OLI,M,D
33.378552,-80.632049,2158,3140,2025-01-07,1554,L8,OLI,H,D
33.965119,-80.536997,2443,971,2025-01-07,1554,L8,OLI,M,D
33.965118,-80.536672,2444,971,2025-01-07,1554,L8,OLI,H,D
33.964847,-80.536673,2444,972,2025-01-07,1554,L8,OLI,M,D
33.824423,-80.537108,2445,1491,2025-01-07,1554,L8,OLI,H,D
33.824153,-80.537109,2445,1492,2025-01-07,1554,L8,OLI,H,D
33.824422,-80.536784,2446,1491,2025-01-07,1554,L8,OLI,H,D
33.824152,-80.536785,2446,1492,2025-01-07,1554,L8,OLI,H,D
33.864969,-80.52651,2477,1341,2025-01-07,1554,L8,OLI,M,D
33.864698,-80.526512,2477,1342,2025-01-07,1554,L8,OLI,H,D
33.54832,-80.507563,2541,2511,2025-01-07,1554,L8,OLI,L,D
34.151607,-80.486841,2594,281,2025-01-07,1554,L8,OLI,H,D
34.151337,-80.486843,2594,282,2025-01-07,1554,L8,OLI,H,D
34.151606,-80.486516,2595,281,2025-01-07,1554,L8,OLI,H,D
34.151335,-80.486517,2595,282,2025-01-07,1554,L8,OLI,M,D
33.335877,-80.436552,2765,3295,2025-01-07,1554,L8,OLI,M,D
33.335606,-80.436553,2765,3296,2025-01-07,1554,L8,OLI,H,D
33.81692,-80.370206,2960,1516,2025-01-07,1554,L8,OLI,H,D
33.816918,-80.369882,2961,1516,2025-01-07,1554,L8,OLI,M,D
33.816646,-80.36956,2962,1517,2025-01-07,1554,L8,OLI,M,D
33.816375,-80.369562,2962,1518,2025-01-07,1554,L8,OLI,H,D
33.816105,-80.369564,2962,1519,2025-01-07,1554,L8,OLI,M,D
33.816374,-80.369238,2963,1518,2025-01-07,1554,L8,OLI,M,D
33.816103,-80.36924,2963,1519,2025-01-07,1554,L8,OLI,M,D
32.742026,-80.350661,3045,5488,2025-01-07,1554,L8,OLI,M,D
32.528017,-80.309399,3179,6278,2025-01-07,1554,L8,OLI,H,D
32.843711,-80.288692,3236,5111,2025-01-07,1554,L8,OLI,M,D
33.14845,-80.205825,3486,3983,2025-01-07,1554,L8,OLI,L,D
33.148448,-80.205503,3487,3983,2025-01-07,1554,L8,OLI,H,D
33.148177,-80.205506,3487,3984,2025-01-07,1554,L8,OLI,M,D
32.945341,-80.181008,3569,4733,2025-01-07,1554,L8,OLI,M,D
32.94507,-80.181011,3569,4734,2025-01-07,1554,L8,OLI,H,D
32.818919,-80.173517,3596,5200,2025-01-07,1554,L8,OLI,H,D
32.818917,-80.173197,3597,5200,2025-01-07,1554,L8,OLI,H,D
31.156141,-81.625793,219,6038,2025-01-07,1554,L8,OLI,M,D
31.279625,-81.555065,446,5583,2025-01-07,1554,L8,OLI,H,D
31.279627,-81.55475,447,5583,2025-01-07,1554,L8,OLI,H,D
31.279356,-81.554748,447,5584,2025-01-07,1554,L8,OLI,L,D
31.06495,-81.417655,879,6378,2025-01-07,1554,L8,OLI,H,D
31.064679,-81.417654,879,6379,2025-01-07,1554,L8,OLI,H,D
31.064951,-81.417341,880,6378,2025-01-07,1554,L8,OLI,H,D
31.06468,-81.417339,880,6379,2025-01-07,1554,L8,OLI,H,D
32.10226,-81.383834,1000,2546,2025-01-07,1554,L8,OLI,H,D
32.101989,-81.383833,1000,2547,2025-01-07,1554,L8,OLI,H,D
32.102261,-81.383516,1001,2546,2025-01-07,1554,L8,OLI,H,D
32.10199,-81.383515,1001,2547,2025-01-07,1554,L8,OLI,M,D
31.776156,-81.372342,1032,3751,2025-01-07,1554,L8,OLI,M,D
31.761595,-81.35296,1093,3805,2025-01-07,1554,L8,OLI,H,D
31.761324,-81.352959,1093,3806,2025-01-07,1554,L8,OLI,H,D
31.761867,-81.352644,1094,3804,2025-01-07,1554,L8,OLI,H,D
31.761596,-81.352643,1094,3805,2025-01-07,1554,L8,OLI,H,D
31.761325,-81.352642,1094,3806,2025-01-07,1554,L8,OLI,H,D
31.761055,-81.352641,1094,3807,2025-01-07,1554,L8,OLI,H,D
31.761868,-81.352327,1095,3804,2025-01-07,1554,L8,OLI,H,D
31.761597,-81.352326,1095,3805,2025-01-07,1554,L8,OLI,H,D
31.761326,-81.352325,1095,3806,2025-01-07,1554,L8,OLI,H,D
32.091262,-81.34977,1107,2587,2025-01-07,1554,L8,OLI,M,D
32.091534,-81.349453,1108,2586,2025-01-07,1554,L8,OLI,H,D
32.091263,-81.349452,1108,2587,2025-01-07,1554,L8,OLI,H,D
32.090992,-81.349451,1108,2588,2025-01-07,1554,L8,OLI,M,D
32.178444,-81.337374,1147,2265,2025-01-07,1554,L8,OLI,H,D
32.196355,-81.318661,1206,2199,2025-01-07,1554,L8,OLI,H,D
32.196084,-81.31866,1206,2200,2025-01-07,1554,L8,OLI,L,D
32.196626,-81.318344,1207,2198,2025-01-07,1554,L8,OLI,H,D
32.196356,-81.318343,1207,2199,2025-01-07,1554,L8,OLI,H,D
32.196085,-81.318342,1207,2200,2025-01-07,1554,L8,OLI,H,D
32.196627,-81.318026,1208,2198,2025-01-07,1554,L8,OLI,M,D
32.196087,-81.317705,1209,2200,2025-01-07,1554,L8,OLI,H,D
32.196088,-81.317387,1210,2200,2025-01-07,1554,L8,OLI,H,D
32.506549,-81.300907,1265,1053,2025-01-07,1554,L8,OLI,H,D
32.506279,-81.300907,1265,1054,2025-01-07,1554,L8,OLI,L,D
32.363385,-81.300432,1265,1582,2025-01-07,1554,L8,OLI,M,D
32.363656,-81.300114,1266,1581,2025-01-07,1554,L8,OLI,H,D
32.363386,-81.300113,1266,1582,2025-01-07,1554,L8,OLI,H,D
32.363657,-81.299795,1267,1581,2025-01-07,1554,L8,OLI,L,D
31.870861,-81.275987,1337,3402,2025-01-07,1554,L8,OLI,M,D
32.504753,-81.256509,1404,1060,2025-01-07,1554,L8,OLI,M,D
32.089038,-81.000371,2206,2597,2025-01-07,1554,L8,OLI,H,D
32.194575,-80.93576,2409,2207,2025-01-07,1554,L8,OLI,M,D
32.194845,-80.935441,2410,2206,2025-01-07,1554,L8,OLI,M,D
32.194575,-80.935441,2410,2207,2025-01-07,1554,L8,OLI,H,D
32.194845,-80.935123,2411,2206,2025-01-07,1554,L8,OLI,M,D
32.194575,-80.935123,2411,2207,2025-01-07,1554,L8,OLI,H,D
32.355331,-80.926081,2439,1613,2025-01-07,1554,L8,OLI,L,D
32.092497,-80.877014,2594,2584,2025-01-07,1554,L8,OLI,H,D
32.435936,-80.869848,2615,1315,2025-01-07,1554,L8,OLI,H,D
32.435665,-80.869849,2615,1316,2025-01-07,1554,L8,OLI,H,D
32.435935,-80.869529,2616,1315,2025-01-07,1554,L8,OLI,H,D
32.435665,-80.86953,2616,1316,2025-01-07,1554,L8,OLI,H,D
32.435394,-80.86953,2616,1317,2025-01-07,1554,L8,OLI,H,D
32.435124,-80.86953,2616,1318,2025-01-07,1554,L8,OLI,M,D
32.435935,-80.86921,2617,1315,2025-01-07,1554,L8,OLI,H,D
32.435664,-80.869211,2617,1316,2025-01-07,1554,L8,OLI,H,D
32.435394,-80.869211,2617,1317,2025-01-07,1554,L8,OLI,H,D
32.46502,-80.768929,2931,1207,2025-01-07,1554,L8,OLI,H,D
32.464749,-80.76893,2931,1208,2025-01-07,1554,L8,OLI,H,D
32.160754,-80.735021,3040,2331,2025-01-07,1554,L8,OLI,H,D
32.528017,-80.309399,4369,968,2025-01-07,1554,L8,OLI,H,D
32.818915,-80.172877,3598,5200,2025-01-07,1554,L8,OLI,H,D
32.771659,-80.108612,3800,5373,2025-01-07,1554,L8,OLI,H,D
32.771388,-80.108615,3800,5374,2025-01-07,1554,L8,OLI,H,D
32.771656,-80.108292,3801,5373,2025-01-07,1554,L8,OLI,H,D
32.771386,-80.108294,3801,5374,2025-01-07,1554,L8,OLI,H,D
33.442107,-79.625777,5275,2879,2025-01-07,1554,L8,OLI,M,D
33.014438,-79.820973,4688,4467,2025-01-07,1554,L8,OLI,M,D
33.014441,-79.821294,4687,4467,2025-01-07,1554,L8,OLI,H,D
32.825415,-79.863218,4564,5167,2025-01-07,1554,L8,OLI,H,D
33.005542,-79.883393,4494,4502,2025-01-07,1554,L8,OLI,H,D
33.005545,-79.883714,4493,4502,2025-01-07,1554,L8,OLI,H,D
33.005815,-79.88371,4493,4501,2025-01-07,1554,L8,OLI,M,D
33.013941,-79.884571,4490,4471,2025-01-07,1554,L8,OLI,H,D
33.014211,-79.884568,4490,4470,2025-01-07,1554,L8,OLI,H,D
33.014482,-79.884565,4490,4469,2025-01-07,1554,L8,OLI,M,D
33.00745,-79.884974,4489,4495,2025-01-07,1554,L8,OLI,H,D
33.013944,-79.884893,4489,4471,2025-01-07,1554,L8,OLI,H,D
33.014214,-79.884889,4489,4470,2025-01-07,1554,L8,OLI,H,D
33.014485,-79.884886,4489,4469,2025-01-07,1554,L8,OLI,H,D
32.994191,-80.013582,4089,4548,2025-01-07,1554,L8,OLI,H,D
32.994194,-80.013903,4088,4548,2025-01-07,1554,L8,OLI,H,D
33.340848,-79.525507,5591,3249,2025-01-07,1554,L8,OLI,H,D
33.340578,-79.525511,5591,3250,2025-01-07,1554,L8,OLI,H,D
33.078211,-79.509658,5654,4219,2025-01-07,1554,L8,OLI,M,D
33.07794,-79.509662,5654,4220,2025-01-07,1554,L8,OLI,H,D
33.077936,-79.509341,5655,4220,2025-01-07,1554,L8,OLI,L,D
33.130012,-79.453151,5827,4025,2025-01-07,1554,L8,OLI,H,D
33.130008,-79.452829,5828,4025,2025-01-07,1554,L8,OLI,H,D
33.129738,-79.452834,5828,4026,2025-01-07,1554,L8,OLI,H,D
33.391495,-79.316944,6235,3052,2025-01-07,1554,L8,OLI,M,D
33.757683,-79.307877,6241,1698,2025-01-07,1554,L8,OLI,H,D
33.459297,-79.231714,6495,2797,2025-01-07,1554,L8,OLI,L,D
33.459027,-79.23172,6495,2798,2025-01-07,1554,L8,OLI,L,D
33.459293,-79.231392,6496,2797,2025-01-07,1554,L8,OLI,H,D
33.459022,-79.231397,6496,2798,2025-01-07,1554,L8,OLI,H,D
33.797865,-78.992779,7211,1532,2025-01-07,1554,L8,OLI,M,D
33.823251,-80.014863,4056,1484,2025-01-07,1554,L8,OLI,H,D
33.341119,-79.525502,5591,3248,2025-01-07,1554,L8,OLI,M,D
32.688233,-80.060801,3952,5680,2025-01-07,1554,L8,OLI,H,D
32.687962,-80.060804,3952,5681,2025-01-07,1554,L8,OLI,H,D
32.68823,-80.060481,3953,5680,2025-01-07,1554,L8,OLI,M,D
32.68796,-80.060484,3953,5681,2025-01-07,1554,L8,OLI,H,D
32.687689,-80.060486,3953,5682,2025-01-07,1554,L8,OLI,H,D
33.195828,-80.054453,3955,3804,2025-01-07,1554,L8,OLI,H,D
33.195826,-80.054132,3956,3804,2025-01-07,1554,L8,OLI,H,D
33.195555,-80.054134,3956,3805,2025-01-07,1554,L8,OLI,H,D
32.955527,-80.052527,3969,4692,2025-01-07,1554,L8,OLI,H,D
33.904831,-80.032745,3998,1183,2025-01-07,1554,L8,OLI,H,D
33.905099,-80.032418,3999,1182,2025-01-07,1554,L8,OLI,H,D
33.904829,-80.032421,3999,1183,2025-01-07,1554,L8,OLI,H,D
30.47729,-81.767366,952,3243,2025-01-07,1555,L8,OLI,H,D
27.645672,-82.390452,1265,3083,2025-01-07,1555,L8,OLI,H,D
27.645401,-82.390448,1265,3084,2025-01-07,1555,L8,OLI,H,D
27.412436,-82.343824,1409,3946,2025-01-07,1555,L8,OLI,H,D
27.412439,-82.343521,1410,3946,2025-01-07,1555,L8,OLI,H,D
27.412442,-82.343218,1411,3946,2025-01-07,1555,L8,OLI,H,D
27.412171,-82.343214,1411,3947,2025-01-07,1555,L8,OLI,H,D
28.168683,-82.321686,1512,1154,2025-01-07,1555,L8,OLI,H,D
28.168412,-82.321683,1512,1155,2025-01-07,1555,L8,OLI,H,D
28.168685,-82.32138,1513,1154,2025-01-07,1555,L8,OLI,H,D
28.168415,-82.321377,1513,1155,2025-01-07,1555,L8,OLI,H,D
28.168959,-82.321078,1514,1153,2025-01-07,1555,L8,OLI,H,D
28.168688,-82.321075,1514,1154,2025-01-07,1555,L8,OLI,H,D
28.168962,-82.320773,1515,1153,2025-01-07,1555,L8,OLI,H,D
28.168691,-82.320769,1515,1154,2025-01-07,1555,L8,OLI,H,D
27.383791,-82.250042,1717,4055,2025-01-07,1555,L8,OLI,H,D
27.38352,-82.250039,1717,4056,2025-01-07,1555,L8,OLI,H,D
27.383249,-82.250036,1717,4057,2025-01-07,1555,L8,OLI,H,D
27.383793,-82.249738,1718,4055,2025-01-07,1555,L8,OLI,M,D
27.383523,-82.249735,1718,4056,2025-01-07,1555,L8,OLI,H,D
27.658437,-82.244028,1747,3041,2025-01-07,1555,L8,OLI,H,D
27.658439,-82.243724,1748,3041,2025-01-07,1555,L8,OLI,H,D
28.367197,-82.168934,2019,426,2025-01-07,1555,L8,OLI,H,D
28.366927,-82.168931,2019,427,2025-01-07,1555,L8,OLI,L,D
28.366656,-82.168928,2019,428,2025-01-07,1555,L8,OLI,L,D
28.367471,-82.168631,2020,425,2025-01-07,1555,L8,OLI,H,D
28.3672,-82.168628,2020,426,2025-01-07,1555,L8,OLI,H,D
28.366929,-82.168625,2020,427,2025-01-07,1555,L8,OLI,H,D
28.366658,-82.168622,2020,428,2025-01-07,1555,L8,OLI,H,D
28.366388,-82.168619,2020,429,2025-01-07,1555,L8,OLI,H,D
28.367744,-82.168328,2021,424,2025-01-07,1555,L8,OLI,L,D
28.367473,-82.168325,2021,425,2025-01-07,1555,L8,OLI,H,D
28.367203,-82.168322,2021,426,2025-01-07,1555,L8,OLI,H,D
28.366932,-82.168319,2021,427,2025-01-07,1555,L8,OLI,H,D
28.366661,-82.168316,2021,428,2025-01-07,1555,L8,OLI,H,D
28.36639,-82.168313,2021,429,2025-01-07,1555,L8,OLI,H,D
28.36612,-82.16831,2021,430,2025-01-07,1555,L8,OLI,H,D
28.367476,-82.168019,2022,425,2025-01-07,1555,L8,OLI,H,D
28.367205,-82.168016,2022,426,2025-01-07,1555,L8,OLI,H,D
28.366934,-82.168013,2022,427,2025-01-07,1555,L8,OLI,H,D
28.366664,-82.16801,2022,428,2025-01-07,1555,L8,OLI,H,D
28.366393,-82.168007,2022,429,2025-01-07,1555,L8,OLI,H,D
28.366122,-82.168004,2022,430,2025-01-07,1555,L8,OLI,H,D
28.367208,-82.16771,2023,426,2025-01-07,1555,L8,OLI,H,D
28.366937,-82.167707,2023,427,2025-01-07,1555,L8,OLI,H,D
